Image number,Square,Radius,Circumference,Alcohol concentration
144,308547.19,313.39,2227.33,5.0
1440,304077.76,311.11,2325.37,5.0
1441,304053.73,311.1,2325.37,5.0
1442,304005.67,311.08,2325.37,5.0
1443,312067.47,315.17,2342.1,5.0
1444,312115.53,315.2,2342.1,5.0
1445,270629.08,293.5,2474.11,5.0
1446,270581.03,293.48,2474.11,5.0
1447,270605.06,293.49,2474.11,5.0
1448,276936.76,296.9,2094.51,5.0
1449,276864.67,296.86,2094.51,5.0
145,315083.14,316.69,2309.12,5.0
1450,289612.17,303.62,2811.5,5.0
1451,289660.23,303.65,2811.5,5.0
1452,289492.02,303.56,2807.44,5.0
1453,284626.11,301.0,2333.28,5.0
1454,284794.31,301.09,2337.34,5.0
1455,279315.65,298.18,2070.55,5.0
1456,279339.68,298.19,2070.55,5.0
1457,279267.59,298.15,2070.55,5.0
1458,278774.99,297.89,2079.16,5.0
1459,278534.7,297.76,2075.1,5.0
146,315035.08,316.67,2309.12,5.0
1460,297962.32,307.97,2769.41,5.0
1461,298094.48,308.04,2772.29,5.0
1462,298070.45,308.02,2772.29,5.0
1463,304366.11,311.26,2376.07,5.0
1464,304390.14,311.27,2376.07,5.0
1465,281946.85,299.58,2240.49,5.0
1466,282367.36,299.8,2237.62,5.0
1467,282487.5,299.86,2241.68,5.0
1468,290717.51,304.2,2141.35,5.0
1469,290669.45,304.18,2141.35,5.0
147,315155.23,316.73,2309.12,5.0
1470,283028.16,300.15,2098.07,5.0
1471,282619.67,299.93,2094.01,5.0
1472,282571.61,299.91,2094.01,5.0
1473,286788.74,302.14,2317.74,5.0
1474,286800.75,302.14,2320.61,5.0
1475,289768.36,303.7,2349.53,5.0
1476,289792.39,303.72,2349.53,5.0
1477,289876.49,303.76,2352.4,5.0
1478,278330.45,297.65,2245.05,5.0
1479,278246.35,297.6,2242.18,5.0
148,304894.75,311.53,2595.81,5.0
1480,275543.06,296.16,2073.91,5.0
1481,275843.43,296.32,2076.78,5.0
1482,275819.4,296.3,2076.78,5.0
1483,280240.77,298.67,2258.42,5.0
1484,280252.79,298.68,2255.55,5.0
1485,294249.81,306.04,2309.12,5.0
1486,294393.98,306.12,2309.12,5.0
1487,294393.98,306.12,2309.12,5.0
1488,304005.67,311.08,2353.38,5.0
1489,303981.64,311.06,2353.38,5.0
149,305062.96,311.62,2595.81,5.0
1490,297205.4,307.58,2301.0,5.0
1491,297373.61,307.66,2305.06,5.0
1492,297349.58,307.65,2305.06,5.0
1493,280973.66,299.06,2100.95,5.0
1494,280889.56,299.01,2098.07,5.0
1495,295703.58,306.8,2205.42,5.0
1496,295811.71,306.85,2208.3,5.0
1497,295835.74,306.87,2208.3,5.0
1498,312187.62,315.23,2379.64,5.0
1499,311851.21,315.06,2379.64,5.0
15,306024.13,312.11,2339.52,5.0
150,301770.95,309.93,2644.83,5.0
1500,291750.77,304.74,2422.71,5.0
1501,291798.83,304.77,2422.71,5.0
1502,291798.83,304.77,2422.71,5.0
1503,286560.46,302.02,2128.18,5.0
1504,286512.4,301.99,2128.18,5.0
1505,282091.02,299.65,2160.96,5.0
1506,282211.17,299.72,2165.02,5.0
1507,282187.14,299.7,2160.96,5.0
1508,309075.84,313.66,2553.93,5.0
1509,309075.84,313.66,2553.93,5.0
151,301794.98,309.94,2644.83,5.0
1510,295619.47,306.75,2509.26,5.0
1511,295619.47,306.75,2509.26,5.0
1512,295595.44,306.74,2509.26,5.0
1513,275771.34,296.28,2035.89,5.0
1514,275771.34,296.28,2035.89,5.0
1515,281670.51,299.43,2096.6,5.0
1516,281790.66,299.49,2096.6,5.0
1517,281790.66,299.49,2096.6,5.0
1518,281117.84,299.14,2068.87,5.0
1519,281165.9,299.16,2068.87,5.0
152,301807.0,309.95,2647.71,5.0
1520,294478.09,306.16,2581.46,5.0
1521,294466.07,306.16,2584.33,5.0
1522,294466.07,306.16,2584.33,5.0
1523,291654.65,304.69,2485.59,5.0
1524,291678.68,304.7,2485.59,5.0
1525,292543.73,305.15,2116.0,5.0
1526,292543.73,305.15,2116.0,5.0
1527,292495.67,305.13,2116.0,5.0
1528,295799.69,306.85,2179.38,5.0
1529,295559.4,306.72,2179.38,5.0
153,310938.1,314.6,2190.98,5.0
1530,283040.18,300.16,2106.69,5.0
1531,283088.24,300.18,2106.69,5.0
1532,282992.12,300.13,2106.69,5.0
1533,302539.89,310.32,2393.01,5.0
1534,302299.6,310.2,2393.01,5.0
1535,305711.75,311.95,2360.52,5.0
1536,305952.04,312.07,2350.72,5.0
1537,305976.07,312.08,2350.72,5.0
1538,286896.87,302.2,2403.1,5.0
1539,286896.87,302.2,2403.1,5.0
154,310661.76,314.46,2188.11,5.0
1540,272623.51,294.58,2057.87,5.0
1541,272599.48,294.57,2057.87,5.0
1542,272623.51,294.58,2061.93,5.0
1543,277777.78,297.35,2138.89,5.0
1544,277753.75,297.34,2138.89,5.0
1545,292603.81,305.19,2307.24,5.0
1546,292639.85,305.21,2304.36,5.0
1547,292627.84,305.2,2307.24,5.0
1548,298466.94,308.23,2443.51,5.0
1549,298490.97,308.24,2443.51,5.0
155,311923.3,315.1,2251.49,5.0
1550,280084.58,298.59,2325.86,5.0
1551,280144.66,298.62,2328.73,5.0
1552,280216.74,298.66,2328.73,5.0
1553,289119.57,303.36,2140.16,5.0
1554,289143.6,303.38,2140.16,5.0
1555,290044.69,303.85,2853.1,5.0
1556,289960.59,303.8,2850.22,5.0
1557,289984.62,303.82,2850.22,5.0
1558,296736.83,307.33,2475.3,5.0
1559,296364.38,307.14,2487.97,5.0
156,311947.33,315.11,2251.49,5.0
1560,280084.58,298.59,2373.2,5.0
1561,280108.61,298.6,2373.2,5.0
1562,280108.61,298.6,2373.2,5.0
1563,285803.54,301.62,2123.63,5.0
1564,285875.62,301.66,2123.63,5.0
1565,280445.02,298.78,2068.17,5.0
1566,280469.05,298.79,2068.17,5.0
1567,280396.96,298.75,2068.17,5.0
1568,296184.16,307.05,2508.77,5.0
1569,295871.78,306.89,2518.57,5.0
157,311875.24,315.08,2251.49,5.0
1570,287041.04,302.27,2438.95,5.0
1571,287137.16,302.32,2438.95,5.0
1572,287137.16,302.32,2438.95,5.0
1573,291222.13,304.46,2118.38,5.0
1574,291294.21,304.5,2118.38,5.0
1575,291342.27,304.53,2128.18,5.0
1576,291270.18,304.49,2128.18,5.0
1577,291246.16,304.48,2128.18,5.0
1578,280517.11,298.82,2410.03,5.0
1579,280445.02,298.78,2410.03,5.0
158,295691.56,306.79,2156.32,5.0
1580,293841.31,305.83,2443.01,5.0
1581,293793.25,305.81,2443.01,5.0
1582,293781.24,305.8,2440.14,5.0
1583,296508.55,307.22,2426.77,5.0
1584,296508.55,307.22,2426.77,5.0
1585,273272.3,294.93,2012.22,5.0
1586,273296.33,294.95,2012.22,5.0
1587,273320.36,294.96,2012.22,5.0
1588,277573.53,297.24,2088.97,5.0
1589,277621.59,297.27,2088.97,5.0
159,295667.53,306.78,2156.32,5.0
1590,282235.2,299.73,2317.24,5.0
1591,282307.29,299.77,2317.24,5.0
1592,282451.46,299.85,2317.24,5.0
1593,299824.59,308.93,2315.56,5.0
1594,299824.59,308.93,2315.56,5.0
1595,312956.56,315.62,2508.77,5.0
1596,312956.56,315.62,2508.77,5.0
1597,313004.61,315.65,2508.77,5.0
1598,296136.1,307.02,2422.22,5.0
1599,296412.44,307.17,2429.15,5.0
16,306108.23,312.15,2338.33,5.0
160,284097.46,300.72,2037.48,5.0
1600,277741.73,297.33,2283.77,5.0
1601,277885.91,297.41,2283.77,5.0
1602,277861.88,297.4,2283.77,5.0
1603,290272.97,303.97,2465.49,5.0
1604,290272.97,303.97,2465.49,5.0
1605,298827.37,308.41,2512.83,5.0
1606,296748.85,307.34,2564.72,5.0
1607,296724.82,307.33,2564.72,5.0
1608,287677.82,302.61,2444.2,5.0
1609,287725.87,302.63,2448.26,5.0
161,284241.64,300.79,2037.48,5.0
1610,280505.09,298.81,2133.93,5.0
1611,280505.09,298.81,2133.93,5.0
1612,280673.3,298.9,2133.93,5.0
1613,283700.98,300.51,2741.89,5.0
1614,283676.95,300.49,2741.89,5.0
1615,304594.39,311.38,2560.17,5.0
1616,304570.36,311.36,2560.17,5.0
1617,304954.83,311.56,2560.17,5.0
1618,305928.01,312.06,2411.22,5.0
1619,305952.04,312.07,2411.22,5.0
162,284265.67,300.81,2037.48,5.0
1620,277261.15,297.08,2049.75,5.0
1621,277261.15,297.08,2049.75,5.0
1622,277357.27,297.13,2049.75,5.0
1623,290008.65,303.83,2115.51,5.0
1624,290176.86,303.92,2115.51,5.0
1625,293841.31,305.83,2497.78,5.0
1626,293793.25,305.81,2497.78,5.0
1627,293793.25,305.81,2497.78,5.0
1628,292760.0,305.27,2466.68,5.0
1629,292747.98,305.26,2469.55,5.0
163,285791.52,301.61,2040.36,5.0
1630,284445.89,300.9,2383.49,5.0
1631,284445.89,300.9,2383.49,5.0
1632,284566.03,300.97,2383.49,5.0
1633,271109.67,293.76,2295.26,5.0
1634,271530.18,293.99,2292.39,5.0
1635,272947.9,294.76,2242.67,5.0
1636,273032.01,294.8,2239.8,5.0
1637,272995.96,294.78,2236.93,5.0
1638,282908.02,300.09,2343.58,5.0
1639,282932.05,300.1,2343.58,5.0
164,285887.64,301.66,2040.36,5.0
1640,297589.87,307.78,2452.82,5.0
1641,297589.87,307.78,2452.82,5.0
1642,297710.02,307.84,2456.88,5.0
1643,296244.23,307.08,2440.63,5.0
1644,296412.44,307.17,2440.63,5.0
1645,283761.05,300.54,2335.66,5.0
1646,283761.05,300.54,2335.66,5.0
1647,283809.11,300.56,2335.66,5.0
1648,283688.97,300.5,2363.39,5.0
1649,283544.79,300.42,2363.39,5.0
165,299656.38,308.84,2164.44,5.0
1650,272010.77,294.25,2623.34,5.0
1651,271998.75,294.24,2620.47,5.0
1652,271974.72,294.23,2620.47,5.0
1653,293540.95,305.67,2466.48,5.0
1654,293492.89,305.65,2466.48,5.0
1655,292483.66,305.12,2503.72,5.0
1656,292291.43,305.02,2503.72,5.0
1657,292399.56,305.08,2506.59,5.0
1658,277261.15,297.08,2376.07,5.0
1659,277309.21,297.1,2376.07,5.0
166,299872.65,308.95,2164.44,5.0
1660,275014.42,295.87,2720.39,5.0
1661,275038.45,295.88,2720.39,5.0
1662,274894.27,295.81,2716.33,5.0
1663,310529.6,314.4,2568.29,5.0
1664,310529.6,314.4,2568.29,5.0
1665,302407.73,310.26,2601.76,5.0
1666,302335.64,310.22,2601.76,5.0
1667,302359.67,310.23,2601.76,5.0
1668,276059.69,296.43,2358.14,5.0
1669,276059.69,296.43,2358.14,5.0
167,299920.7,308.98,2164.44,5.0
1670,279255.57,298.14,2383.49,5.0
1671,279255.57,298.14,2383.49,5.0
1672,279207.52,298.12,2383.49,5.0
1673,293132.45,305.46,2472.92,5.0
1674,293096.41,305.44,2475.79,5.0
1675,298094.48,308.04,2541.05,5.0
1676,298022.4,308.0,2541.05,5.0
1677,298022.4,308.0,2541.05,5.0
1678,283316.51,300.3,2470.05,5.0
1679,283316.51,300.3,2470.05,5.0
168,298983.56,308.5,2188.11,5.0
1680,270544.98,293.46,2390.43,5.0
1681,270544.98,293.46,2390.43,5.0
1682,270544.98,293.46,2390.43,5.0
1683,273548.64,295.08,2347.15,5.0
1684,273500.58,295.06,2347.15,5.0
1685,291041.91,304.37,2406.67,5.0
1686,291017.88,304.36,2406.67,5.0
1687,291017.88,304.36,2406.67,5.0
1688,308258.84,313.24,2523.82,5.0
1689,308258.84,313.24,2523.82,5.0
169,299103.71,308.56,2188.11,5.0
1690,312355.82,315.32,2565.91,5.0
1691,312331.8,315.31,2565.91,5.0
1692,312596.12,315.44,2565.91,5.0
1693,282127.07,299.67,2274.46,5.0
1694,282127.07,299.67,2274.46,5.0
1695,267889.75,292.01,2051.43,5.0
1696,267817.67,291.97,2051.43,5.0
1697,267889.75,292.01,2051.43,5.0
1698,283640.91,300.48,2184.54,5.0
1699,283713.0,300.51,2184.54,5.0
17,305903.98,312.05,2329.72,5.0
170,286031.81,301.74,2103.24,5.0
1700,299440.12,308.73,2287.83,5.0
1701,299344.0,308.68,2287.83,5.0
1702,299103.71,308.56,2291.89,5.0
1703,330377.74,324.29,2463.11,5.0
1704,330606.02,324.4,2461.92,5.0
1705,292159.27,304.95,2314.87,5.0
1706,292111.21,304.93,2314.87,5.0
1707,292039.12,304.89,2314.87,5.0
1708,284373.8,300.86,2338.53,5.0
1709,284421.86,300.89,2338.53,5.0
171,285971.74,301.71,2100.37,5.0
1710,297529.8,307.74,2557.79,5.0
1711,297577.85,307.77,2557.79,5.0
1712,297601.88,307.78,2557.79,5.0
1713,296352.36,307.13,2609.19,5.0
1714,296568.63,307.25,2609.19,5.0
1715,282367.36,299.8,2378.94,5.0
1716,282247.21,299.74,2378.94,5.0
1717,282643.69,299.95,2372.01,5.0
1718,279435.79,298.24,2324.18,5.0
1719,279003.27,298.01,2320.12,5.0
172,285971.74,301.71,2100.37,5.0
1720,308403.02,313.32,2466.68,5.0
1721,308415.03,313.32,2454.01,5.0
1722,308415.03,313.32,2454.01,5.0
1723,308138.7,313.18,2511.64,5.0
1724,308066.61,313.15,2511.64,5.0
1725,289912.53,303.78,2479.36,5.0
1726,289912.53,303.78,2479.36,5.0
1727,289960.59,303.8,2479.36,5.0
1728,278787.0,297.89,2098.57,5.0
1729,278762.98,297.88,2098.57,5.0
173,305351.31,311.76,2841.61,5.0
1730,284529.99,300.95,2118.17,5.0
1731,284602.08,300.98,2118.17,5.0
1732,284433.87,300.9,2118.17,5.0
1733,296412.44,307.17,2531.95,5.0
1734,296412.44,307.17,2531.95,5.0
1735,296436.47,307.18,2525.51,5.0
1736,296376.39,307.15,2522.63,5.0
1737,296376.39,307.15,2522.63,5.0
1738,284433.87,300.9,2455.69,5.0
1739,284554.02,300.96,2455.69,5.0
174,305399.37,311.79,2841.61,5.0
1740,275062.48,295.9,2074.61,5.0
1741,275278.74,296.01,2078.67,5.0
1742,275422.91,296.09,2082.73,5.0
1743,279507.88,298.28,2102.34,5.0
1744,279459.82,298.25,2102.34,5.0
1745,298527.01,308.26,2329.02,5.0
1746,298358.8,308.17,2329.02,5.0
1747,298478.95,308.23,2329.02,5.0
1748,300365.24,309.21,2424.88,5.0
1749,300365.24,309.21,2424.88,5.0
175,285298.92,301.35,2023.62,5.0
1750,309892.83,314.07,2502.82,5.0
1751,309916.86,314.09,2502.82,5.0
1752,309880.82,314.07,2499.95,5.0
1753,287557.67,302.54,2221.38,5.0
1754,287509.61,302.52,2221.38,5.0
1755,281442.23,299.31,2086.59,5.0
1756,281466.26,299.32,2086.59,5.0
1757,281442.23,299.31,2086.59,5.0
1758,296100.06,307.0,2425.09,5.0
1759,296027.97,306.97,2425.09,5.0
176,285419.07,301.42,2023.62,5.0
1760,298034.41,308.01,2628.1,5.0
1761,298286.72,308.14,2630.97,5.0
1762,298286.72,308.14,2630.97,5.0
1763,294273.84,306.06,2299.32,5.0
1764,294153.69,305.99,2299.32,5.0
1765,297301.52,307.63,2165.72,5.0
1766,297361.59,307.66,2168.59,5.0
1767,297253.46,307.6,2165.72,5.0
1768,292651.86,305.21,2408.35,5.0
1769,292651.86,305.21,2408.35,5.0
177,285286.91,301.35,2020.75,5.0
1770,304173.88,311.16,2413.6,5.0
1771,303849.48,311.0,2412.41,5.0
1772,303873.51,311.01,2412.41,5.0
1773,298034.41,308.01,2412.41,5.0
1774,297962.32,307.97,2412.41,5.0
1775,288098.33,302.83,2087.98,5.0
1776,288386.68,302.98,2083.92,5.0
1777,288434.74,303.0,2087.98,5.0
1778,293384.76,305.59,2113.33,5.0
1779,293312.67,305.56,2113.33,5.0
178,292880.14,305.33,2111.36,5.0
1780,292075.16,304.91,2798.83,5.0
1781,291654.65,304.69,2805.76,5.0
1782,291702.71,304.72,2805.76,5.0
1783,305074.97,311.62,2457.37,5.0
1784,304978.85,311.57,2457.37,5.0
1785,289612.17,303.62,2381.11,5.0
1786,289744.33,303.69,2383.99,5.0
1787,289696.27,303.67,2383.99,5.0
1788,293697.14,305.76,2147.79,5.0
1789,293576.99,305.69,2143.73,5.0
179,293120.43,305.46,2111.36,5.0
1790,284638.12,301.0,2278.03,5.0
1791,284734.24,301.05,2278.03,5.0
1792,284253.65,300.8,2104.51,5.0
1793,300064.88,309.05,2415.28,5.0
1794,300064.88,309.05,2415.28,5.0
1795,311995.39,315.14,2517.18,5.0
1796,312007.4,315.14,2520.05,5.0
1797,312007.4,315.14,2520.05,5.0
1798,292075.16,304.91,2362.7,5.0
1799,292255.38,305.0,2369.63,5.0
18,308258.84,313.24,2505.49,5.0
180,307814.3,313.02,2281.6,5.0
1800,283136.29,300.21,2076.99,5.0
1801,283340.54,300.32,2079.86,5.0
1802,283340.54,300.32,2079.86,5.0
1803,285983.76,301.71,2105.21,5.0
1804,285959.73,301.7,2105.21,5.0
1805,289119.57,303.36,2242.67,5.0
1806,289059.5,303.33,2245.54,5.0
1807,289191.66,303.4,2242.67,5.0
1808,304690.5,311.43,2396.17,5.0
1809,305111.01,311.64,2394.98,5.0
181,308030.57,313.13,2281.6,5.0
1810,296592.66,307.26,2508.07,5.0
1811,296568.63,307.25,2508.07,5.0
1812,296544.6,307.23,2508.07,5.0
1813,281850.73,299.53,2107.88,5.0
1814,282115.05,299.67,2107.88,5.0
1815,293685.12,305.75,2335.66,5.0
1816,293769.22,305.79,2336.85,5.0
1817,293745.19,305.78,2336.85,5.0
1818,317522.11,317.92,2442.52,5.0
1819,317498.08,317.9,2442.52,5.0
182,308078.62,313.15,2281.6,5.0
1820,309183.97,313.71,2390.43,5.0
1821,309135.91,313.69,2390.43,5.0
1822,309135.91,313.69,2390.43,5.0
1823,280024.51,298.55,2220.19,5.0
1824,280048.54,298.57,2220.19,5.0
1825,290272.97,303.97,2610.17,5.0
1826,290248.94,303.96,2610.17,5.0
1827,290176.86,303.92,2610.17,5.0
1828,298887.45,308.45,2739.8,5.0
1829,298575.07,308.28,2745.54,5.0
183,306564.78,312.38,2228.52,5.0
1830,301278.35,309.68,2454.99,5.0
1831,301758.94,309.92,2449.25,5.0
1832,301734.91,309.91,2449.25,5.0
1833,287353.42,302.44,2310.8,5.0
1834,287305.36,302.41,2310.8,5.0
1835,288590.93,303.09,2138.48,5.0
1836,288554.88,303.07,2141.35,5.0
1837,288506.82,303.04,2141.35,5.0
1838,291077.95,304.39,2283.07,5.0
1839,291450.4,304.58,2276.14,5.0
184,306492.7,312.35,2228.52,5.0
1840,301686.85,309.89,2315.36,5.0
1841,301734.91,309.91,2315.36,5.0
1842,301662.82,309.87,2315.36,5.0
1843,299956.75,309.0,2333.28,5.0
1844,299572.28,308.8,2337.34,5.0
1845,291906.96,304.82,2324.18,5.0
1846,291846.89,304.79,2321.31,5.0
1847,291846.89,304.79,2321.31,5.0
1848,284890.43,301.14,2271.1,5.0
1849,284890.43,301.14,2271.1,5.0
185,294982.7,306.42,2118.29,5.0
1850,299199.83,308.61,2267.53,5.0
1851,299223.86,308.62,2267.53,5.0
1852,299199.83,308.61,2267.53,5.0
1853,303068.53,310.6,2328.73,5.0
1854,303212.71,310.67,2332.79,5.0
1855,324911.09,321.59,2646.52,5.0
1856,324911.09,321.59,2646.52,5.0
1857,325055.27,321.66,2646.52,5.0
1858,310217.22,314.24,2430.34,5.0
1859,310193.19,314.23,2426.28,5.0
186,295078.82,306.47,2118.29,5.0
1860,282859.96,300.06,2206.33,5.0
1861,282823.91,300.04,2209.2,5.0
1862,282739.81,300.0,2206.33,5.0
1863,273812.96,295.22,2562.83,5.0
1864,273836.99,295.24,2562.83,5.0
1865,314302.19,316.3,2404.29,5.0
1866,314302.19,316.3,2404.29,5.0
1867,314254.13,316.28,2404.29,5.0
1868,310073.05,314.16,2405.97,5.0
1869,309976.93,314.12,2405.97,5.0
187,295078.82,306.47,2118.29,5.0
1870,276852.65,296.86,2220.19,5.0
1871,276900.71,296.88,2220.19,5.0
1872,276996.83,296.94,2220.19,5.0
1873,278738.95,297.87,2509.47,5.0
1874,278726.93,297.86,2512.34,5.0
1875,308366.97,313.3,2471.93,5.0
1876,308270.86,313.25,2471.93,5.0
1877,308294.89,313.26,2471.93,5.0
1878,301038.06,309.55,2555.41,5.0
1879,301110.15,309.59,2555.41,5.0
188,294021.53,305.92,2051.35,5.0
1880,288795.17,303.19,2407.16,5.0
1881,288771.15,303.18,2407.16,5.0
1882,288554.88,303.07,2407.16,5.0
1883,274149.37,295.41,2077.97,5.0
1884,274221.45,295.44,2077.97,5.0
1885,295367.17,306.62,2426.28,5.0
1886,295367.17,306.62,2426.28,5.0
1887,295475.3,306.68,2429.15,5.0
1888,298911.48,308.46,2440.63,5.0
1889,299007.59,308.51,2440.63,5.0
189,293841.31,305.83,2048.48,5.0
1890,298406.86,308.2,2345.96,5.0
1891,298731.26,308.37,2339.03,5.0
1892,298731.26,308.37,2339.03,5.0
1893,282583.62,299.92,2246.73,5.0
1894,282343.33,299.79,2246.73,5.0
1895,276768.55,296.81,2245.05,5.0
1896,276888.7,296.88,2245.05,5.0
1897,276792.58,296.83,2245.05,5.0
1898,289672.24,303.65,2270.4,5.0
1899,289576.12,303.6,2270.4,5.0
19,308378.99,313.31,2505.49,5.0
190,310685.79,314.47,2237.13,5.0
1900,311478.76,314.88,2410.53,5.0
1901,311502.79,314.89,2410.53,5.0
1902,311310.55,314.79,2410.53,5.0
1903,318375.14,318.34,2406.46,5.0
1904,318363.13,318.34,2409.34,5.0
1905,299139.75,308.58,2342.39,5.0
1906,299319.97,308.67,2339.52,5.0
1907,299319.97,308.67,2339.52,5.0
1908,265979.43,290.97,2134.83,5.0
1909,266003.46,290.98,2134.83,5.0
191,310637.74,314.45,2237.13,5.0
1910,262062.67,288.82,2079.37,5.0
1911,262326.99,288.97,2083.43,5.0
1912,262302.96,288.95,2083.43,5.0
1913,298599.1,308.3,2309.12,5.0
1914,298623.13,308.31,2309.12,5.0
1915,310493.56,314.38,2387.55,5.0
1916,310613.71,314.44,2391.61,5.0
1917,310517.59,314.39,2387.55,5.0
1918,290609.38,304.14,2284.96,5.0
1919,290633.41,304.16,2284.96,5.0
192,310613.71,314.44,2237.13,5.0
1920,283833.14,300.58,2229.5,5.0
1921,283857.17,300.59,2229.5,5.0
1922,283881.2,300.6,2229.5,5.0
1923,308186.76,313.21,2373.69,5.0
1924,308186.76,313.21,2373.69,5.0
1925,314758.75,316.53,2372.5,5.0
1926,314530.47,316.41,2375.37,5.0
1927,314530.47,316.41,2375.37,5.0
1928,283544.79,300.42,2470.54,5.0
1929,283568.82,300.44,2470.54,5.0
193,323313.15,320.8,2275.85,5.0
1930,278486.64,297.73,2532.93,5.0
1931,278522.68,297.75,2530.06,5.0
1932,278498.65,297.74,2530.06,5.0
1933,287197.23,302.35,2502.33,5.0
1934,286680.6,302.08,2501.14,5.0
1935,312992.6,315.64,2389.24,5.0
1936,313136.77,315.71,2389.24,5.0
1937,313136.77,315.71,2389.24,5.0
1938,305591.6,311.89,2348.34,5.0
1939,305591.6,311.89,2348.34,5.0
194,323193.0,320.74,2275.85,5.0
1940,278787.0,297.89,2249.11,5.0
1941,278835.06,297.92,2249.11,5.0
1942,278762.98,297.88,2249.11,5.0
1943,284734.24,301.05,2305.06,5.0
1944,284590.06,300.98,2299.32,5.0
1945,300833.81,309.45,2415.28,5.0
1946,300461.36,309.26,2408.35,5.0
1947,300737.7,309.4,2415.28,5.0
1948,309616.49,313.93,2400.23,5.0
1949,309664.55,313.96,2400.23,5.0
195,301134.18,309.6,2866.47,5.0
1950,314013.84,316.15,2416.76,5.0
1951,314073.91,316.18,2413.89,5.0
1952,314097.94,316.2,2413.89,5.0
1953,278522.68,297.75,2213.26,5.0
1954,278426.57,297.7,2213.26,5.0
1955,274798.15,295.75,2150.37,5.0
1956,274846.21,295.78,2150.37,5.0
1957,274305.56,295.49,2153.24,5.0
1958,300929.93,309.5,2305.06,5.0
1959,300833.81,309.45,2305.06,5.0
196,301182.24,309.63,2866.47,5.0
1960,307718.19,312.97,2363.39,5.0
1961,307742.21,312.98,2363.39,5.0
1962,307742.21,312.98,2363.39,5.0
1963,326689.25,322.47,2562.34,5.0
1964,326977.6,322.61,2566.4,5.0
1965,303873.51,311.01,2346.45,5.0
1966,303873.51,311.01,2346.45,5.0
1967,303849.48,311.0,2346.45,5.0
1968,271542.2,294.0,2448.06,5.0
1969,271518.17,293.98,2448.06,5.0
197,301134.18,309.6,2866.47,5.0
1970,294982.7,306.42,2753.17,5.0
1971,303777.39,310.96,2403.59,5.0
1972,303765.38,310.95,2406.46,5.0
1973,302107.36,310.1,2395.68,5.0
1974,302143.41,310.12,2398.55,5.0
1975,288482.8,303.03,2258.42,5.0
1976,288747.12,303.17,2254.36,5.0
1977,288723.09,303.16,2254.36,5.0
1978,264633.79,290.23,2459.05,5.0
1979,264633.79,290.23,2459.05,5.0
198,294610.25,306.23,2053.52,5.0
1980,292291.43,305.02,2659.89,5.0
1981,292315.46,305.04,2659.89,5.0
1982,292387.54,305.07,2659.89,5.0
1983,311911.28,315.09,2373.69,5.0
1984,311935.31,315.11,2373.69,5.0
1985,296917.05,307.43,2358.14,5.0
1986,296917.05,307.43,2358.14,5.0
1987,296989.14,307.46,2358.14,5.0
1988,280445.02,298.78,2268.72,5.0
1989,280396.96,298.75,2268.72,5.0
199,294550.17,306.2,2050.65,5.0
1990,285899.65,301.67,2539.17,5.0
1991,285863.61,301.65,2536.29,5.0
1992,285911.67,301.68,2536.29,5.0
1993,297133.31,307.54,2662.76,5.0
1994,297133.31,307.54,2662.76,5.0
1995,310409.46,314.33,2385.38,5.0
1996,310457.52,314.36,2385.38,5.0
1997,310457.52,314.36,2385.38,5.0
1998,281994.91,299.6,2302.68,5.0
1999,281994.91,299.6,2302.68,5.0
2,311851.21,315.06,2277.54,5.0
20,331002.5,324.59,2514.8,5.0
200,311875.24,315.08,2163.25,5.0
2000,275711.26,296.25,2094.22,5.0
2001,275831.41,296.31,2094.22,5.0
2002,275831.41,296.31,2094.22,5.0
2003,274317.57,295.5,2090.16,5.0
2004,274413.69,295.55,2090.16,5.0
2005,275987.6,296.39,2558.28,5.0
2006,275999.62,296.4,2561.15,5.0
2007,275987.6,296.39,2558.28,5.0
2008,310349.38,314.3,2430.13,5.0
2009,310493.56,314.38,2430.13,5.0
201,311923.3,315.1,2163.25,5.0
2010,284770.28,301.07,2284.26,5.0
2011,284782.3,301.08,2287.14,5.0
2012,284782.3,301.08,2287.14,5.0
2013,280048.54,298.57,2333.08,5.0
2014,280012.5,298.55,2330.21,5.0
2015,260284.51,287.84,2427.96,5.0
2016,260308.54,287.85,2427.96,5.0
2017,260188.39,287.79,2427.96,5.0
2018,271962.71,294.23,2547.29,5.0
2019,271866.59,294.17,2543.23,5.0
202,311923.3,315.1,2163.25,5.0
2020,301999.23,310.05,2397.85,5.0
2021,302071.32,310.08,2397.85,5.0
2022,301987.22,310.04,2394.98,5.0
2023,280036.52,298.56,2276.14,5.0
2024,280048.54,298.57,2273.27,5.0
2025,275711.26,296.25,2103.32,5.0
2026,275555.07,296.16,2102.14,5.0
2027,275507.02,296.14,2102.14,5.0
2028,294778.45,306.32,2587.69,5.0
2029,294622.26,306.24,2586.5,5.0
203,325475.78,321.87,2316.75,5.0
2030,295150.9,306.51,2388.74,5.0
2031,295126.87,306.5,2388.74,5.0
2032,295150.9,306.51,2388.74,5.0
2033,284025.37,300.68,2298.13,5.0
2034,284037.39,300.69,2301.0,5.0
2035,265859.28,290.9,2459.05,5.0
2036,266003.46,290.98,2459.05,5.0
2037,266003.46,290.98,2459.05,5.0
2038,268935.02,292.58,2531.04,5.0
2039,268694.73,292.45,2511.44,5.0
204,325451.75,321.86,2316.75,5.0
